customer_id,emotion,count,timestamp,source,session_id
123,Neutral,1,2025-04-16 17:13:57,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:57,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:57,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:58,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:13:59,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:00,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:00,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:00,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:00,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:01,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:01,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:01,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:02,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:02,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:02,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:02,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:03,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:03,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:03,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:03,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:04,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:05,Camera,SESSION_5921
123,Neutral,1,2025-04-16 17:14:15,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:16,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:17,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:18,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:14:18,Camera,SESSION_5588
123,Neutral,1,2025-04-16 17:17:45,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:45,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:46,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:47,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Surprised,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:48,Camera,SESSION_1372
123,Angry,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Happy,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Sad,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:49,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:50,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:50,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:50,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:50,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:50,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:51,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:52,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:53,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:54,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:55,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:56,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Happy,1,2025-04-16 17:17:57,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:58,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:59,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:59,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:17:59,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:01,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:01,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:02,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:03,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:04,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:04,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:04,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:05,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:05,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:06,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:07,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:08,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:09,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:10,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:11,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:12,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:13,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:14,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:14,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:14,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:14,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:14,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:15,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:16,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:17,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:17,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:17,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:17,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:17,Camera,SESSION_1372
123,Neutral,1,2025-04-16 17:18:18,Camera,SESSION_1372
